 20160379212  SYSTEM, APPARATUS AND METHOD FOR PERFORMING CRYPTOGRAPHIC OPERATIONS IN A TRUSTED EXECUTION ENVIRONMENT  In one embodiment, an apparatus includes a calculation logic to receive a plurality of wait certificates, each associated with a validated block of transactions of a distributed ledger system, and to generate a local mean value based thereon; a timer generation logic to generate a wait time for a proof of wait associated w
 20160379310  Interactive Dashboard Display  Methods, computer-readable media, systems and apparatuses for determining and implementing risk unit usage-based insurance policies. In some arrangements, sensor data associated with vehicle operation data, driving data, and the like, may be received and analyzed to determine a consumption rate of risk units in the risk unit usage-based insurance policy. In some examples, one or more driving beh
 20170041132  SECURE COMPARISON OF INFORMATION  The technology encompasses new uses of already-known cryptographic techniques. The technology entails computer-based methods of sharing information securely, in particular an asymmetric method of secure computation that relies on the private-key/public key paradigm with homomorphic encryption. The methods and programmed computing apparatuses herein apply mathematical concepts to services or t
 20170046546  BEVERAGE CONTAINER AUGMENTATION FOR SOCIAL MEDIA  A system for communicating a message in response to placement of a product within a receptacle configured to receive a packaged product, the receptacle comprising a sensor configured to extract information from a token printed on the packaged product when the token is in a range of the sensor, and a wireless transmitter. The system may also include a mobile electronic device c
 20170076363  SYSTEMS AND METHODS FOR PROPERTY BIDDING AND FINANCING  A platform comprising systems, methods, and computer programs for online property bidding, commission bidding, loan ranking, referring, and agent rating is disclosed. The platform provides seller or buyer ways to optimize selling or buying property on their own or using agent services. Seller can post property for auction directly or post property via an agent. Buyer can
 20170092076  ANONYMOUS FUNDING AND TRACKING OF SPORTS WAGERING ACROSS MULTIPLE DEVICES  A gaming system includes a network accessible sports betting server that allows players to anonymously place wagers on sporting events using an anonymous account identifier that is not associated with any personal information of the player. The player may use the anonymous account identifier to access an available monetary balance for wagering, view, f
 20170104781  System and Method for Securing Server Data  A system is described for securing data saved on servers against external security threats. The system includes a computing device connected to a data vault via a communications network and a server. The data vault stores personal information of a user. An alias is assigned to the personal information so that it is not disclosed during processing of a transaction by a server. When t
 20170124608  SYSTEMS AND METHODS FOR PARKING FEE MANAGEMENT  The disclosed technology relates to post-pay parking management for permitting customers to park in a pay-parking zone and, thereafter, remotely pay for the parking after leaving the pay-parking zone. The disclosed technology can record vehicle information for a vehicle parked in a pay-parking zone, determine that the vehicle is not registered to park in the pay-parking zone, ap
 20170124656  METHOD AND SYSTEM FOR PROVIDING SUSTAINABLE PERFORMANCE INSTRUMENTS (SPI)  A method and system for designing and providing sustainable performance instruments. A new type of financial instruments called Sustainable Performance Instruments (SPI) provides investors with returns tied to the actual performance outcomes or impacts from a sustainable social or environments program or other policy interventions. The SPI incentivize 
 20170132621  SYSTEMS AND METHODS FOR AUTONOMOUS DEVICE TRANSACTING  A system and method for verifying a cryptographic transaction includes requesting a portion of the blockchain comprising a merkle tree path; verifying a value of the cryptocurrency key using simplified payment verification; and bundling the cryptographic transaction, a block header of the cryptographic transaction, a plurality of block headers subsequent the block header 
 20170140350  SOFTWARE DEVELOPMENT KITS FOR POINT-OF-SALE DEVICE AND MOBILE DEVICE INTERACTIVE FRAMEWORKS  There are provided systems and methods for software development kits for point-of-sale device and mobile device interactive frameworks. A service provider, such as a payment provider, that offers online and cloud based digital wallet services may configure flexible software frameworks for a merchant's point-of-sale device and a user's
 20170148092  Mortgage-Based Loan Program that Executes through a Unique Loan Processing System  A computer-implemented mortgage loan processing system comprises a host in a merchant financing processor and work flow engine in an escrow. The host processes card sales transaction log data for the entities and extracts information from viewpoint of predetermined categories with a data mining algorithm. The workflow engine processes informati
 20170161817  COORDINATING ITEM DELIVERY TO A VEHICLE  A method may include receiving an indication that a user is interested in purchasing an item. The method may also include tracking a location of a vehicle with respect to a delivery site of the item. The vehicle may be associated with the user. The delivery site of the item may be associated with a merchant. The method may further include providing a warning message to the merchant bas
 20170177829  SYSTEM AND METHOD FOR MANAGING CONFLICTING RULES WITHIN A RULES BASED SOFTWARE ENGINE  A system for managing conflicting rules within a rules based software engine related to pharmacy benefits is disclosed which has a server system for receiving information relating to a drug that may be prescribed to a patient, the drug having more than one prescribed formulations with one of the formulations being preferred over the other f
 20170178110  Private Payee-Controlled Compensation Disbursement System to Multiple Payee Directed Disbursement Devices  Present Invention enables non-cash-paid workers/vendors to rapidly receive net or gross compensation for rendered services/products with or without personal access to banking�unlimited by time and volume restrictions currently imposed by private label pay cards and systems. Present invention is a method, via a client ser
 20170185981  Methods for Online Media Collaboration and Licensing  Systems and methods for granting media licensing are disclosed. A multiplicity of cryptocurrency nodes in a distributed cryptocurrency network are tailored for media licensing. The multiplicity of cryptocurrency nodes comprises at least one media licensing node and at least one media licensee node. The at least one media licensee node makes payment for a piece of media to 
 20170206593  METHODS AND SYSTEMS FOR LOCATING A MOBILE MERCHANT  A computer-based method for determining a location of a mobile merchant computing device is provided. The method is implemented using a location manager (LM) computing device in communication with a processor and a memory device. The method comprises receiving from the mobile merchant computing device at least one authorization request message including a merchant identifier
 20170213282  ONLINE MARKETPLACE WITH SELLER FINANCING  An online marketplace system generates an online marketplace for seller-financed transactions. The system includes a plurality of listings of transaction offerings that are available. The transaction offerings are listed by a plurality of users and are from a plurality of different categories of products and services. The transaction offerings include a plurality of transaction terms,
 20170214699  SYSTEM FOR CONVERSION OF AN INSTRUMENT FROM A NON-SECURED INSTRUMENT TO A SECURED INSTRUMENT IN A PROCESS DATA NETWORK  Embodiments of the invention are directed to a system, method, or computer program product for generating and using a block chain distributed network for facilitating the conversion of an instrument into a verified secured instrument. The block chain database comprises a distributed ledger that is updated wi
 20170220781  SYSTEM, METHOD, AND DEVICE FOR DELIVERING COMMUNICATIONS AND STORING AND DELIVERING DATA  A system, method, and device includes a platform data storage that stores a wrap that secures an executable controller and executable sensors. The wrap is verified, optionally through a downloaded authentication driver. After verifying the wrap, the wrap is opened and a sister of the executable controller is installed into the platform m
 20170223027  SYSTEMS AND METHODS FOR MANAGING ELECTRONIC TRANSACTIONS USING ELECTRONIC TOKENS AND TOKENIZED DEVICES  Systems and methods are provided for managing electronic tokens associated with an account. A system may include a memory storing instructions and account information associated with an account, and a processor configured to executed the stored instructions to: access information associated with one or more electronic token
 20170228705  SECURE ELECTRONIC STORAGE DEVICES FOR PHYSICAL DELIVERY OF DIGITAL CURRENCIES WHEN TRADING  The invention relates to a method to facilitate trading of digital currencies, which comprises electronically storing an amount of a digital currency on an electronic storage device or electronic registry; and physically storing the storage device or electronic registry in a secure, physical repository that is not publicly accessible w
 20170228706  SYSTEM FOR RESOURCE ACCUMULATION TRIGGERING BASED ON AMOUNT WITHIN AN INTERVAL  Embodiments of the present invention provide a system for triggering alerts to accumulate system resources in response to deposit amounts exceeding a threshold. The system determines a threshold deposit amount based on a regulatory amount of deposited funds that must occur during a regulatory period before a report must be provided to a regulatory
 20170236121  METHOD AND SYSTEM FOR OFFLINE BLOCKCHAIN EXCHANGES  A method for conducting an offline data exchange associated with a blockchain includes: storing a structured data set associated with a blockchain network, the data set including a network identifier, unspent output hash, output index, output value, and key pair; receiving the network identifier and a transaction amount from a point of sale; validating the structured data se
 20170237569  SECURE REVISIONING AUDITING SYSTEM FOR ELECTRONIC DOCUMENT FILES  Methods and systems for providing secure recording of revisions made to electronic documents, using secure methods to validate the recorded changes, are disclosed. An electronic device making a change to an electronic document can transmit the change to the network. An audit log chain is residing on the network and shared among all the nodes on the network. A n
 20170243187  FUEL DISPENSING SYSTEM  The present disclosure provides a fuel dispensing system. The fuel dispensing system includes: (1) an on-board unit reader programmed to identify vehicle information stored in the on-board unit, (2) an electronic point-of-sales system programmed to control at least one fueling dispenser and compute payment value, (3) a front end processor programmed to communicate with the electronic point-of-sales sys
 20170243289  HYBRID TRADING PLATFORM INTEGRATING FIAT AND CRYPTO INVESTMENTS  A hybrid trading platform integrating fiat and crypto investments through multiple secure exchanges is provided. The hybrid trading platform manages the flow of information, in part, through market maker and technician modules adapted to provide greater liquidity and quell volatility.     BACKGROUND OF THE INVENTION The present invention relates to trading platf
 20170244721  SYSTEM FOR PROVIDING LEVELS OF SECURITY ACCESS TO A PROCESS DATA NETWORK  Embodiments enable a system to determine, authorize, and adjust access, writing, retrieval, and validation rights of users and entities associated with one or more distributed block chain networks. The system is capable of receiving an authorization request from a user to conduct an action associated with the block chain distributed network, determine a
 20170255942  FACIAL PROFILE MODIFICATION FOR HANDS FREE TRANSACTIONS  An account management system establishes a facial template for a user based on an image. The user computing device, signed into a payment application at the merchant location, receives an identifier from a merchant beacon device to transmit to the account management system, which transmits payment tokens based on payment account data and facial templates to the merchant
 20030071841   Method and system for facilitating viewer navigation through online information relating to chemical products  An exemplary embodiment of the invention relates to a method and system for facilitating viewer navigation through online information utilizing a metaphorical representation of a periodic table of elements. The system comprises a server in communication with at least one database; a link to an order fulfilment syste
 20030130904   Methods and apparatus for intelligent selection of goods and services in telephonic and electronic commerce  Apparatus and methods are provided for effecting remote commerce, such as in telemarketing (either inbound or outbound) and in electronic commerce, which are particularly adapted for the intelligent selection and proffer of products, services or information to a user or customer. In one aspect of the invention, goods,
 20030212904   Standardized transmission and exchange of data with security and non-repudiation functions  A system and method of providing standardized transmission of data by translating non-native requests and or non-native responses to and from a normalized format or to a format needed for processing the request and or response. The system works with trusted and untrusted connections and systems and supports encryption at multiple laye
 20040015714   Systems and methods for user identification, user demographic reporting and collecting usage data using biometrics  Several ways of identifying users and collecting demographic information and market information are disclosed, including branding a browser with a unique identification in each user request, identifying a user by his key strokes or mouse clicks, gathering demographic information using multiple data sets and by 
 20040193640   Methods and apparatus for the interoperability and manipulation of data in a computer network  A system for exchanging transaction between computers that enables software with different data formats to exchange data. The system maintains a profile of all the parties to the transaction which includes the data formats utilized by each party. Upon initiation of a transaction, the system generates encryption keys unique to the s
 20040199435   Method and apparatus for remote location shopping over a computer network  Methods and systems for real-time shopping of a remote physical location over a computer network. The present invention integrates so-called telepresence systems with on-line, electronic commerce and merchandising systems to achieve a novel, real-time shopping experience. Unlike conventional on-line catalogs, the present invention allows the user to v
 20040236621   Business context layer  A business context layer for an operating system. A market value matrix package is used to develop a business context layer for an operating system. The business context layer is propagated to all the operating systems within an enterprise or multi-enterprise organization. Internal systems, partner systems and vendor systems access the information in the layer as required to make informed decisions th
 20050005242   Computer interface method and apparatus with portable network organization system and targeted advertising  A method and apparatus for providing an automatically upgradeable software application includes targeted advertising based upon demographics and user interaction with the computer. The software application includes a display region used for banner advertising that is downloaded over a network such as the Internet. The 
 20050138081   Method and system for reducing information latency in a business enterprise  The present invention involves a method of reducing information latency in a business enterprise having a computer system. The method includes the steps of accessing a data source and obtaining transaction information relating to changes in the data source. The data source contains data instances and meta data. A change in either a data instance or 
 20050165766   Computer graphic display visualization system and method  An improved human user computer interface system, providing a graphic representation of a hierarchy populated with naturally classified objects, having included therein at least one associated object having a distinct classification. Preferably, a collaborative filter is employed to define the appropriate associated object. The associated object preferably comprises a
 20060123010   System and method for managing data in a distributed computer system  Methods are provided for managing, sharing and providing access to data, especially among systems that are used to conduct a distributed application. Such methods may be beneficial, for example, in distributed networks having occasionally-connected devices. Methods are provided for linking and synchronizing data in a distributed network. In one example sys
 20060161463   Method and system for in-process tracking of an operation  A method and system for capturing, monitoring, tracking, displaying, and/or reporting events and discrete information during an operation to enable managers to better understand and manage the in-process activities of the operation. Data derived from events and discrete information from heterogeneous applications is used to populate a central database which communica
 20060168225   Network and a distributed electronic commerce system using the network  A distributed network for effecting content search requests and processing of transactions is disclosed. The network has application to processes for conducting electronic commerce transactions.      FIELD OF THE INVENTION  This invention relates to a network for delivering data; and processes, systems and machines for transacting electronic commerce thr
 20070053513   INTELLIGENT ELECTRONIC APPLIANCE SYSTEM AND METHOD  An intelligent electronic appliance preferably includes a user interface, data input and/or output port, and an intelligent processor. A preferred embodiment comprises a set top box for interacting with broadband media streams, with an adaptive user interface, content-based media processing and/or media metadata processing, and telecommunications integration. An adaptive us
 20070055672   Location based access to financial information systems and methods  Systems, methods, and software for identifying location based rules related to a network connected device are described. A network connected device may transmit a set of data identifying the location of the device and an identifier unique to the device to a server. The server may also receive an action request, wherein the action request is associated with t
 20070088713   Method of secure online targeted marketing  The present invention is a method and system of marketing wherein specific user information in the form of registration and authorization information, personal information, and permitted uses of personal information is used in connection with a secure online environment to enable accurate targeted marketing of specific tailored products and services to specific users. There are thr
 20070100834   System and method for managing data in a distributed computer system  Methods are provided for managing, sharing and providing access to data, especially among systems that are used to conduct a distributed application. Such methods may be beneficial, for example, in distributed networks having occasionally-connected devices. Methods are provided for linking and synchronizing data in a distributed network. In one example sys
 20070210155   CONSUMER INTERACTIVE SHOPPING SYSTEM  The present invention relates generally to a consumer interactive shopping and marketing system. The system includes a portable data terminal for communicating information over a communication network. The present system has aspects that may be used within a shopping establishment or at a user's home.      TECHNICAL FIELD  This invention relates generally to an improved marketing and sho
 20080059625   Method of semi-automatic data collection, data analysis, and model generation for the performance analysis of enterprise applications  A method of semi-automatic data collection, data analysis and model generation for performance analysis of computer networks and software is provided. The invention provides a graphical user interface which indicates the overall data flow in the performance analysis process and guides the use
 20080066068   SYSTEM AND METHOD FOR PREPREPARING A TRANSACTION PROCESS INVOLVING A CHAIN OF SERVERS IN A CIRCULAR FLOW  A system and method for allowing transaction callback processing to be synchronized or to take effect prior to completion of a transaction or message. Additional objects that will take part in the transaction can be registered on any server during the transaction's active phase. After the commit function is called, each 
 20090083372   SYSTEM AND METHODS FOR DISTRIBUTING TRUSTED TIME  Systems and methods for distributing trusted time, including trusted dates with digital data files, which are accessed, created, modified, received, or transmitted by devices that include a trusted time source in a tamperproof environment. The system includes one or more subsystems for providing trusted time for a moment in time. The trusted time source may be a real time clo
 20090094451   RESOURCE CONFIGURATION IN MULTI-MODAL DISTRIBUTED COMPUTING SYSTEMS  A method and system for configuring available resources in real-time to automatically accommodate the needs of the system user in multi-modal distributed computing system is disclosed. Information about the location or environment of a wireless device is used, preferably in combination with user personal preferences and past history to modify the behavior o
 20090222358   SYSTEM AND METHOD FOR PROMOTING COMMERCE, INCLUDING SALES AGENT ASSISTED COMMERCE, IN A NETWORKED ECONOMY  A personal communication and electronic commerce system for use by participating users and participating merchants in connection with incentive programs in the Network Economy. The system includes a cellular communication network that includes geographically spaced base stations that are linked to a fixed communication 
 20090287837   INFORMATION RECORD INFRASTRUCTURE, SYSTEM AND METHOD  A data security apparatus and method for controlling access to records provided within automated electronic databases, each record having an associated set of access rules, comprising: receiving, by a security processor, a request for access to records associated with at least one of an entity, attribute, and datum from a requestor; determining a set of records associated
 20100064349   SECURE TRANSMISSION AND EXCHANGE OF STANDARDIZED DATA  Standardized transmission of digital data with trusted and untrusted connections by translating non-native requests and or non-native responses to and from a normalized format or to a format needed for processing the request and or response configured in hub and spoke, star, direct, peer to peer or hybrid connections. Encryption is provided at multiple layers to establis
 20110191181   WISH LIST FOR INTEGRATED MERCHANT OFFER PROGRAM AND CUSTOMER SHOPPING  Embodiments of the invention include a merchant offer program application, which is downloaded onto a customer computer, and that works in connection with the customer's accounts at an institution. The merchant offer program application monitors the websites that the customer views, as well as the content the customer is viewing on those websites, such as
 20110276636   EFFICIENT TRANSACTIONAL MESSAGING BETWEEN LOOSELY COUPLED CLIENT AND SERVER OVER MULTIPLE INTERMITTENT NETWORKS WITH POLICY BASED ROUTING  The KonaWare Framework is a collection of software components that provide bi-directional transactions between wireless/mobile devices and enterprise server applications. Transactions are achieved between client and server by breaking up the sequence such that the client does not have to 
 20110282734   SYSTEMS AND METHODS USED FOR PUBLISHING AND AGGREGATING REAL WORLD AND ONLINE PURCHASES VIA STANDARDIZED PRODUCT INFORMATION  The present disclosure relates to enabling users to broadcast their purchases by means of a service provider. Service provider catalogs such purchases based on standardized product data, such as UPC or RFID, allowing for the aggregation and consequent utility of such data for commercial purposes.     
 20120017012   DEVICES, SYSTEMS, AND METHODS FOR MULTIPLEXING ONE OR MORE SERVICES AT A CUSTOMER PREMISES  Systems, devices, and methods for multiplexing one or more services are disclosed. Such systems and devices may have an architecture that includes communication interfaces, processors, storage devices, and software applications that generate virtual machines. Each of the virtual machines may receive a first set of service data for a s
 20120066071   INTELLIGENT ELECTRONIC INFORMATION DEPLOYMENT  An intelligent content deployment system (ICDS) is described that enables content filtering and delivery based on a variety of factors, known or assumed, about one or more targeted subscribers (�Members�) of a content delivery network (�Network�) and delivers targeted information and content to distribution points in the vicinity of the members. The ICDS comprises an infrastruct
 20120123848   SYSTEM AND METHOD TO INITIATE A MOBILE DATA COMMUNICATION UTILIZING A TRIGGER SYSTEM  A system and method to enable a user to initiate a communication with an organization using a mobile communication device by means of a trigger system. A system and method to enable an organization to acquire a user mobile device address by means of a trigger system. A system and method to enable an organization to respond to a user by mean
 20120158512   PROVIDING ACCESS TO INFORMATION RESOURCES USING A DIGITAL NETWORK PROTOCOL  A method and apparatus for providing an automatically upgradeable software application includes targeted advertising based upon demographics and user interaction with the computer. The software application includes a display region used for banner advertising that is downloaded over a network such as the Internet. The software application is accessib
 20120215813   DATA BACKUP, STORAGE, TRANSFER AND RETRIEVAL SYSTEM, METHOD AND COMPUTER PROGRAM PRODUCT  A data storage system including a virtual server on a network managing a plurality of user accounts, each user account including one or more files; the virtual server adapted to verify user access information for a particular user account; the virtual server transferring over the network information relating to files stored on the virtu
 20140098758   EFFICIENT TRANSACTIONAL MESSAGING BETWEEN LOOSELY COUPLED CLIENT AND SERVER OVER MULTIPLE INTERMITTENT NETWORKS WITH POLICY BASED ROUTING  A system includes a server; a plurality of wireless networks coupled to the server; and one or more mobile devices coupled to the wireless networks with intermittent access to the wireless networks, the plurality of wireless networks providing data communication between client and server 
 20140180807   IDENTITY RESOLUTION FOR CONSUMERS WITH SHARED CREDENTIALS  According to an embodiment, a data processing system for facilitating consumer identity resolution comprises: a memory storing a plurality of consumer records, each record comprising historical transaction records obtained from at least two different sources; a first logic module adapted to receive a request, the request including consumer credential information that
 20140310243   Heart beacon cycle  Systemic, adaptive procedural template comprised of common building blocks forming template frameworks i.e., self-organizing, mutually reinforcing service, system, process, procedure components derived situational understanding, state meta data signaling replication systems consisting of TCP/IP heartbeat, heartbeat messages signaling during micro-macro report cycles of state meta-data sync deltas <class> 
 20140372184   Quality control management system  The present invention relates to systems and methods for providing quality review of products and services using computer implemented technology. A wireless mobile device can be used to access information regarding products and services and enables the user to provide quality review data regarding those products and services. The reported user information regarding the quality of goods or s
 20150095129   LOCATION BASED CONSUMER INTERFACE FOR RETAIL ENVIRONMENT  A location based consumer interface for retail environments includes a plurality of data packet generators distributed around a retail store. The data packet generators include a wireless communication device and are configured to wirelessly transmit codes to mobile computing devices in the retail store. The codes are received by the mobile computing devices, and can 
 20150256418   Method and Apparatus for Implementing an Active Information Model  An apparatus includes a computerized appliance connected to a network, a physical processor in the computerized appliance, a data repository coupled to the computerized appliance, and coded instructions executing on the processor from a non-transitory medium, the coded instructions providing a stand-alone executable active agent comprising: one or more specif
 20150348116   SYSTEM AND METHOD TO INITIATE A MOBILE DATA COMMUNICATION UTILIZING A TRIGGER SYSTEM  A system and method to enable a user to initiate a communication with an organization using a mobile communication device by means of a trigger system. A system and method to enable an organization to acquire a user mobile device address by means of a trigger system. A system and method to enable an organization to respond to a user by mean
 20160048591   OBJECT INFORMATION DERIVED FROM OBJECT IMAGES  Search terms are derived automatically from images captured by a camera equipped cell phone, PDA, or other image capturing device, submitted to a search engine to obtain information of interest, and at least a portion of the resulting information is transmitted back locally to, or nearby, the device that captured the image.      FIELD OF THE INVENTION The field of the invention 
 20160104254   SYSTEMS AND METHODS USED FOR PUBLISHING AND AGGREGATING REAL WORLD AND ONLINE PURCHASES VIA STANDARDIZED PRODUCT INFORMATION  The present disclosure relates to enabling users to publishing product information associated with their previous purchases via a social network. In one example of the present disclosure, user data associated with a user having an account on a social network is obtained. Product information associated
 20170011450   SYSTEMS AND METHODS FOR GLOBAL DYNAMIC HIERARCHICAL ORDERING SYSTEM  A unified ecommerce platform system that enables sellers to acquire in depth insight into their business market and consumers utilizing a centralized cloud based platform with enhanced consumer purchasing and information gathering abilities and allows users enhanced granular security tools and information for purchase.      BACKGROUND This application is a 
 20170048774   WiFi and Cellular Communication Switching  A system includes a server; a plurality of wireless networks coupled to the server; and one or more mobile devices coupled to the wireless networks with intermittent access to the wireless networks, the plurality of wireless networks providing data communication between client and server applications over multiple available connections.      BACKGROUND OF THE INVENTION A. Field of I
 20170109142   SYSTEM AND METHOD TO BUILD A MOBILE APPLICATION  The present disclosure relates systems and methods for creation of a customized mobile application. In an aspect, the system receives one or more customization inputs from a user; automatically and dynamically retrieves at least one user information attribute from one or more servers that the system is operatively coupled with; verifies the received one or more customization i
 20030222138   System and method for authorizing transactions  A system and method for authorizing transactions where a terminal determines if the transaction amount is within a low value limit. If so, a card acts within the parameters of offline counters on the card to generate an offline authorization. The transaction amount is deducted from the available funds balance tracked by an additional counter on the card. Merchants clear the tra
 20040015451   Method for conducting financial transactions utilizing infrared data communications  A method and device are described for conducting a transaction between electronic devices in which transaction data is exchanged over an infrared frequency. A first and second electronic device, with a common encryption algorithm deployed on each device, establish an infrared communications link. The second electronic device transmits a tran
 20040078340   System and method for verification, authentication, and notification of a transaction  A system and method for verifying, authenticating, and providing notification of a transaction, such as a commercial or financial transaction, with and/or to at least one party identified as engaging in the transaction and/or identified as having a potential interest in the transaction or type of transaction, are provided. A central system
 20040199469   Biometric transaction system and method  A method and system for authentication of online commercial transactions between a customer and a merchant using a computer system is provided. According to a preferred embodiment, the method comprises the steps of registering a customer, wherein the customer is given a money tag device by a communication information center (CIC) and the customer registers with the CIC a PIN, at least
 20040210448   SYSTEM FOR FACILITATING A TRANSACTION  The present invention provides a system and method for facilitating a transaction using a secondary transaction number that is associated with a cardholder's primary account. The cardholder provides the secondary transaction number, often with limited-use conditions associated therewith, to a merchant to facilitate a more secure and confident transaction.       FIELD OF INVENTION 0002 T
 20040210449   SYSTEM FOR FACILITATING A TRANSACTION  The present invention provides a system and method for facilitating a transaction using a secondary transaction number that is associated with a cardholder's primary account. The cardholder provides the secondary transaction number, often with limited-use conditions associated therewith, to a merchant to facilitate a more secure and confident transaction.       FIELD OF INVENTION 0002 T
 20050097037   Electronic transaction verification system  An electronic transaction verification system for use with transaction tokens such as checks, credit cards, debit cards, and smart cards that gathers and transmits information about the transaction token and biometric data. The system preferably has the ability to read or scan transaction and account information printed or encoded on the transaction token, digitally encode biometri
 20050109835   User self-authentication system and method for remote credit card verification  The present invention involves an account transaction authentication system and method which provides user verification of transactions. The method for authenticating an account transaction includes associating an account with a device; creating a confirmation message on the device for a transaction; and authenticating the transaction if a confir
 20050240527   Combined credit/debit card and associated payment authorization/processing method  A novel charge card is a combined debit and credit card. The customer is offered an election of a credit feature or of debit feature. If debit is selected, the customer enters a personal identifier (e.g., a PIN). In the further transaction, the novel process investigates the authorization request to determine whether or not a PIN field contain
 20060136317   Method of one time authentication response to a session-specific challenge indicating a random subset of password or PIN character positions  Financial institution back office computerized transaction-processing system with embedded privacy and security layer (EPSL) enables strong transaction authentication prior to a merchant or vendor contact, based on a user account number, transaction conditions like anticipated transact
 20060249574   Automated payment card fraud detection and location  A payment card fraud detection business model comprises an internal virtual account number generator and a user display for Card-Not-Present transactions. Card-Present transactions with merchant card readers are enabled by a magnetic array internally associated with the card's magnetic stripe. The internal virtual account number generator is able to reprogram some of the m
 20060265602   System and method for biometric authorization for financial transactions  The present invention is a system and method of biometric-based identity verification for authorizing financial transactions between a consumer and a merchant, said system comprising distributed processing to facilitate biometric matching and various types of financial transactions to facilitate said system's integration into current financial networks
 20070136211   FINANCIAL TRANSACTIONS WITH DYNAMIC CARD VERIFICATION VALUES  A payment card comprises an internal dynamic card verification value (CVV) generator and a user display for card-not-present transactions. Card-present transactions with merchant card readers are enabled by a dynamic magnetic array internally associated with the card's magnetic stripe. The user display and a timer are triggered by the suer when the user needs to s
 20080010220   ONLINE CARD PRESENT TRANSACTION  An online card-present transaction system facilitates card-present type transactions with a merchant over a public network. A host system is configured to accept authentication data from a user via an authentication device. The host system, after authenticating a user is configured to retrieve the user's account information from a user database system and translate a user account number into 
 20080052235   Methods And Systems For Providing Guaranteed Merchant Transactions  A network arrangement is provided for processing credit transactions. A financial network is used to route communications securely between interfaces with the financial network. Merchant systems are coupled with the interfaces, with each merchant system transmitting requests for authorization of credit transactions through the financial network. An issuer sy
 20080065554   METHOD AND SYSTEM FOR CONDUCTING SECURE PAYMENTS OVER A COMPUTER NETWORK  A method is provided for conducting a financial transaction by a purchaser with a merchant having an acquirer bank, over a communications network. The method includes the steps of sending a first authorization request using a pseudo account number associated with a real account number to a service provider which forwards a second authorization request 
 20080091602   SMARTCARD INTERNET AUTHORIZATION SYSTEM  A system and method are disclosed for conducting electronic commerce such as a virtual purchase transaction with an on-line merchant. A user is provided with an intelligent token, such as a smart card containing a digital certificate. The intelligent token suitably authenticates with a wallet server on a network that conducts all or portions of the transaction on behalf of the user wi
 20080185429   Authentication Of PIN-Less Transactions  Systems for enrolling and authenticating transaction cards for PIN-less transactions are disclosed. Enrollment may include subjecting a cardholder to questions regarding previous transaction card transactions and then associating and storing a physical identifier with the transaction card. After enrollment, the cardholder may use the transaction card for PIN-less transactions, for exa
 20080201264   PAYMENT CARD FINANCIAL TRANSACTION AUTHENTICATOR  A payment card financial transaction authenticates for providing overall financial network security computes a number of results from a cryptographic key that match values that were selectively used to personalize individual payment cards with their individual user identification and account access codes. An account access code is later presented daring a financial transactio
 20080306870   PIN-LESS ATM PROCESSING SYSTEM  A system and method are provided for processing transactions across an ATM network without requiring the use of a PIN or a signature. The transactions can be aggregated to allow multiple purchases to be processed in a single transaction.      CROSS-REFERENCES TO RELATED APPLICATIONS NOT APPLICABLE STATEMENT AS TO RIGHTS TO INVENTIONS MADE UNDER FEDERALLY SPONSORED RESEARCH OR DEVELOPMENT NOT A
 20090157557   MERCHANT SYSTEM FACILITATING AN ONLINE CARD PRESENT TRANSACTION  An online card-present transaction system facilitates card-present type transactions with a merchant over a public network. A host system is configured to accept authentication data from a user via an authentication device. The host system, after authenticating a user is configured to retrieve the user's account information from a user database system and trans
 20100088237   METHODS AND SYSTEMS FOR USING PHYSICAL PAYMENT CARDS IN SECURE E-COMMERCE TRANSACTIONS  Pursuant to some embodiments, methods, systems, apparatus, computer program code and means for conducting an online transaction by a user operating a computer are provided which include identifying, at the computer, that the user has selected a secure payment option during a transaction with a merchant. The computer is caused to enter a p
 20110016050   SYSTEM AND METHOD FOR VERIFICATION, AUTHENTICATION, AND NOTIFICATION OF TRANSACTIONS  A system and method for verifying, authenticating, and providing notification of a transaction, such as a commercial or financial transaction, with and/or to at least one party identified as engaging in the transaction and/or identified as having a potential interest in the transaction or type of transaction, are provided. A central system 
 20110161233   SECURE TRANSACTION MANAGEMENT  Methods, systems, and devices for secure transaction management are provided. Embodiments include a method for providing secure transactions that include receiving an identifier of a financial account at a payment processor system. A token may be generated that is linked with the identifier of the financial account at the payment processor system. The identifier of the financial account and the
 20110237296   SYSTEM AND DEVICE FOR CONSOLIDATING SIM, PERSONAL TOKEN, AND ASSOCIATED APPLICATIONS FOR SELECTING A TRANSACTION SETTLEMENT ENTITY  The present invention relates generally to a smart card device that is configured to facilitate wireless network access and credential verification. Specifically, the device is configured to meet the physical and electrical specification for commercially available mobile devices utilizing a stan
 20110244920   SYSTEM AND DEVICE FOR CONSOLIDATING SIM, PERSONAL TOKEN, AND ASSOCIATED APPLICATIONS FOR ELECTRONIC WALLET TRANSACTIONS  The present invention relates generally to a smart card device that is configured to facilitate wireless network access and credential verification. Specifically, the device is configured to meet the physical and electrical specification for commercially available mobile devices utilizing a standard Subscr
